01, 3,AR0430000,1W-HYK80HG1A,20100424,20030101,LONOKE                        ,92, 7, 3,    26503, 43, 85, 0,13,100,133, -8, 1, 1,-8,13,990, -9,19.0,-8.0,-8.0, 0,-8,-8, 1,-8,-8, 0,-8,-8, 1,-8,-8,-6,-8, 1,-8,-8,21,-8,-8,-6,-8,-8,-6,-8,-8,21,-8,-8, 1,-8,-8, 1,-8,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0430000,38-0DJI2J739,20101123,20030101,LONOKE                        ,92, 7, 3,    26503, 43, 85, 0,23,100,131, -8, 1, 1,-8,20,990,200,12.0,-8.0,-8.0, 1,-8,-8, 1,-8,-8, 0,-8,-8, 1,-8,-8, 9,-8, 1,-8,-8, 4,-8,-8,-6,-8,-8,-6,-8,-8,19,-8,-8, 1,-8,-8, 1,-8,-8,20101124,      -8, 1,-8,100, -8
01, 3,AR0430000,38-JWNY2J739,20100122,20030101,LONOKE                        ,92, 7, 3,    26503, 43, 85, 0,12,100,131,220, 1, 1, 1,20,990,990,16.0,-8.0,-8.0, 0,-8,-8, 1,-8,-8, 0,-8,-8, 1,-8,-8, 9,-8, 1,-8,-8,-7,-8,-8,-6,-8,-8,-6,-8,-8,38,-8,-8, 1,-8,-8, 1,-8,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0430000,C9-0XJH30FCT,20100405,20030101,LONOKE                        ,92, 7, 3,    26503, 43, 85, 0, 0,100, -8, -8, 1,-8,-8,20,990, -8,12.0,-8.0,-8.0, 0,-8,-8, 1,-8,-8,-7,-8,-8,-7,-8,-8,-6,-8, 1,-8,-8,-7,-8,-8,-6,-8,-8,-6,-8,-8,57,-8,-8, 1,-8,-8, 1,-8,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0430200,1W-HP2X0HG1A,20100307,20030601,CABOT                         ,50, 7, 3,    24900, 43, 85, 0,13,100,111, -8, 1, 1,-8,22,990,990,15.0,-8.0,-8.0, 0,-8,-8, 1,-8,-8, 0,-8,-8, 1,-8,-8,-6,-8, 1,-8,-8,-7,-8,-8,-6,-8,-8,-6,-8,-8,-7,-8,-8, 1,-8,-8,-7,-8,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0440000, A-MQ5F1MD I,20100312,20030901,MADISON                       ,93, 7, 3,    13602, 44, 87, 0,23,100,111, -8, 1, 1,-8,25,990,990,16.0,-8.0,-8.0, 0,-8,-8, 1,-8,-8, 0,-8,-8, 1,-8,-8,-6,-8, 1,-8,-8,-7,-8,-8,-6,-8,-8,-6,-8,-8,30,-8,-8, 1,-8,-8, 1,-8,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0460000,C9-0WNI36SCT,20100720,20100101,MILLER                        ,93, 7, 3,    13381, 46, 91, 0,15,100, -8, -8, 1,-8,-8,13,121, -8,18.0,-8.0,-8.0, 0,-8,-8, 1,-8,-8, 0,-8,-8, 1,-8,-8,-6,-8, 1,-8,-8,18,-8,-8,-6,-8,-8,-6,-8,-8,18,-8,-8, 1,-8,-8, 1,-8,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0460100,8I0BRVTCTC N,20100708,20090101,TEXARKANA                     ,40, 7, 3,    30488, 46, 91, 0, 9,100,114, -8, 1, 1,-8,25, -7, -7,15.0,-8.0,-8.0, 0,-8,-8, 1,-8,-8, 0,-8,-8, 0,-8,-8,-6,-8, 2,-8,-8,-7,-8,-8,-6,-8,-8,-6,-8,-8,-7,-8,-8, 1,-8,-8, 2,-8,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0470700,EH-U72I5UWEM,20100223,20030101,GOSNELL                       ,60, 7, 3,     3541, 47, 93, 0,18,100,132, -8, 1, 1,-8,25,990,990,14.0,-8.0,-8.0, 0,-8,-8, 2,-8,-8, 0,-8,-8, 1,-8,-8,-6,-8, 1,-8,-8,19,-8,-8,-6,-8,-8,-6,-8,-8,17,-8,-8, 1,-8,-8, 2,-8,-8,20100310,      -8, 2,-8,100, -8
01, 3,AR0520100,3A1M17QGPX I,20101218,20030101,CAMDEN                        ,50, 7, 3,    11163, 52,103, 0, 3,100, -8, -8, 1,-8,-8,13,990, -8,14.0,-8.0,-8.0, 0,-8,-8, 2,-8,-8, 0,-8,-8, 1,-8,-8,-6,-8, 1,-8,-8,-7,-8,-8,-6,-8,-8,-6,-8,-8,-7,-8,-8, 1,-8,-8, 2,-8,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0600000,2W1H0-FZU61A,20100527,20040101,PULASKI                       ,92, 7, 3,    51815, 60,119, 0,20,100,120, -8, 1, 1,-8,20,120,120,19.0,-8.0,-8.0, 1,-8,-8, 1,-8,-8, 0,-8,-8, 1,-8,-8,-6,-8, 1,-8,-8,-7,-8,-8,-6,-8,-8,-6,-8,-8,-7,-8,-8,-7,-8,-8,-7,-8,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0600100,F2-NJ8J7Q-F3,20100114,20080101,JACKSONVILLE                  ,40, 7, 3,    31833, 60,119, 1,15,100, -8, -8, 0,-8,-8,13,990, -8,13.0,-8.0,-8.0, 0,-8,-8, 2,-8,-8, 0,-8,-8, 1,-8,-8,-6,-8, 1,-8,-8,25,-8,-8,-6,-8,-8,-6,-8,-8,79,-8,-8, 1,-8,-8, 1,-8,-8,20100114,      -8, 1,-8,100, -8
01, 3,AR0600100,WK-ZU6S4G0W5,20100204,20080101,JACKSONVILLE                  ,40, 7, 3,    31833, 60,119, 1,20,100, -8, -8, 1,-8,-8,18,990, -8,16.0,-8.0,-8.0, 0,-8,-8, 2,-8,-8, 0,-8,-8, 1,-8,-8,-6,-8, 1,-8,-8,25,-8,-8,-6,-8,-8,-6,-8,-8,55,-8,-8, 1,-8,-8, 2,-8,-8,20100204,      -8, 1,-8,100, -8
01, 3,AR0600200,2W1H0U7 842D,20100420,20020801,LITTLE ROCK                   ,20, 7, 3,   192922, 60,119, 0,12,100,131, -8, 1, 1,-8,22,120,120,16.0,-8.0,-8.0, 0,-8,-8, 2,-8,-8,-7,-8,-8, 1,-8,-8, 1,-8, 2,-8,-8,18,-8,-8,-6,-8,-8,-6,-8,-8,22,-8,-8, 1,-8,-8, 2,-8,-8,20100616,      -8, 3,-8,100, -8
01, 3,AR0600200,2W1H0U7NSG68,20100527,20020801,LITTLE ROCK                   ,20, 7, 3,   192922, 60,119, 0,17,100,133,236, 1, 1, 1,13,990, -9,19.0,-8.0,-8.0, 1,-8,-8, 1,-8,-8, 0,-8,-8, 0,-8,-8,-6,-8, 1,-8,-8,25,-8,-8,-6,-8,-8,-6,-8,-8,-7,-8,-8, 1,-8,-8, 1,-8,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0600200,2W1H0U7OSYKX,20100714,20020801,LITTLE ROCK                   ,20, 7, 3,   192922, 60,119, 0,23,100,131, -8, 1, 1,-8,20,130,130,18.0,-8.0,-8.0, 0,-8,-8, 2,-8,-8,-7,-8,-8, 1,-8,-8, 9,-8, 1,-8,-8,18,-8,-8,-6,-8,-8,-6,-8,-8,27,-8,-8, 1,-8,-8, 2,-8,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0600200,2W1H0U7OU6T4,20100706,20020801,LITTLE ROCK                   ,20, 7, 3,   192922, 60,119, 0,23, 91,100,131, 1, 1, 1,20,900,400,18.0,17.0,-8.0, 1, 1,-8, 1, 1,-8, 1,-7,-8, 1, 0,-8, 1, 1, 2, 2,-8,25,25,-8,25,25,-8,-6,-6,-8,25,25,-8, 1, 1,-8, 1, 1,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0600200,2W1H0U7P7XBD,20100418,20020801,LITTLE ROCK                   ,20, 7, 3,   192922, 60,119, 0,20,100,132, -8, 1, 1,-8,20,400,400,16.0,-8.0,-8.0, 0,-8,-8, 2,-8,-8,-7,-8,-8, 1,-8,-8,-6,-8, 2,-8,-8,18,-8,-8,-6,-8,-8,-6,-8,-8,20,-8,-8, 1,-8,-8, 2,-8,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0600200,2W1H0U7U62T8,20100908,20020801,LITTLE ROCK                   ,20, 7, 3,   192922, 60,119, 0, 5,100,132, -8, 0, 1,-8,18,400,400,18.0,-8.0,-8.0, 0,-8,-8, 2,-8,-8,-7,-8,-8, 1,-8,-8,-6,-8, 1,-8,-8,-7,-8,-8,-6,-8,-8,-6,-8,-8,-7,-8,-8, 1,-8,-8,-7,-8,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0600200,2W1H0U7V96J ,20100608,20020801,LITTLE ROCK                   ,20, 7, 3,   192922, 60,119, 0, 0,100,132, -8, 1, 1,-8,20,400,400,19.0,-8.0,-8.0, 0,-8,-8, 1,-8,-8, 0,-8,-8, 0,-8,-8,-6,-8, 2,-8,-8,18,-8,-8,-6,-8,-8,-6,-8,-8,19,-8,-8, 1,-8,-8, 1,-8,-8,20100628,      -8, 3,-8,100, -8
01, 3,AR0600200,2W1H0U7ZJXKN,20100314,20020801,LITTLE ROCK                   ,20, 7, 3,   192922, 60,119, 0,19,100, -8, -8, 0,-8,-8,22,990, -8,10.0,10.0,-8.0, 0, 0,-8, 2, 2,-8,-7,-7,-8, 1, 1,-8,-6,-6, 1, 1,-8,-7,-7,-8,-6,-6,-8,-6,-6,-8,-7,-8,-8, 1,-8,-8, 1,-8,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0600200,2W1H0UF27L2R,20101004,20020801,LITTLE ROCK                   ,20, 7, 3,   192922, 60,119, 0,16,100, -8, -8, 0,-8,-8,20,990, -8, 6.0, 1.0,-8.0, 1, 0,-8, 1, 1,-8,-7,-7,-8, 1, 1,-8,-6,-6, 1, 1,-8,-7,-7,-8,-7,-7,-8,-6,-6,-8,-7,-7,-8, 1, 1,-8, 1, 1,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0600200,2W1H0UFP872I,20101124,20020801,LITTLE ROCK                   ,20, 7, 3,   192922, 60,119, 0,16,100,131, -8, 1, 1,-8,10,150,150,16.0,-8.0,-8.0, 1,-8,-8, 2,-8,-8,-7,-8,-8, 1,-8,-8,-7,-8, 1,-8,-8,25,-8,-8,25,-8,-8,-6,-8,-8,-7,-7,-8, 1, 1,-8, 2, 2,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0600200,2W1H0UFPJGTD,20101209,20020801,LITTLE ROCK                   ,20, 7, 3,   192922, 60,119, 0, 1,100, -8, -8, 1,-8,-8,25,200, -8,19.0,-8.0,-8.0, 1,-8,-8, 2,-8,-8,-7,-8,-8, 1,-8,-8,-6,-8, 1,-8,-8,-7,-8,-8,-6,-8,-8,-6,-8,-8,-7,-8,-8, 1,-8,-8, 2,-8,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0600200,2W1H0UFZ8C2W,20101031,20020801,LITTLE ROCK                   ,20, 7, 3,   192922, 60,119, 0, 3,100,131, -8, 1, 1,-8,20,300,300,19.0,-8.0,-8.0, 0,-8,-8, 2,-8,-8,-7,-8,-8, 1,-8,-8, 9,-8, 4,-8,-8,18,-8,-8,-6,-8,-8,-6,-8,-8,24,-8,-8, 1,-8,-8, 2,-8,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0600200,2W1H0UFZJ40I,20101113,20020801,LITTLE ROCK                   ,20, 7, 3,   192922, 60,119, 0, 3,100,131, -8, 1, 1,-8,20,120,120,18.0,19.0,19.0, 1, 1, 0, 2, 2, 2, 0, 0, 0, 1, 1, 1,-7,-7, 4, 1, 1,-7,-7,-7,-7,-7,14,-7,-7,14,20,19,26, 1, 1, 0, 2, 2, 2,      -8,      -8,-8,-8, -8, -8
01, 3,AR0600200,2W1H0UFZZ26O,20101119,20020801,LITTLE ROCK                   ,20, 7, 3,   192922, 60,119, 0,19,100, -8, -8, 1,-8,-8,13,990, -8,18.0,-8.0,-8.0, 0,-8,-8, 2,-8,-8, 0,-8,-8, 1,-8,-8,-6,-8, 1,-8,-8,-7,-8,-8,-6,-8,-8,-6,-8,-8,-7,-8,-8, 1,-8,-8, 2,-8,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0600400,C924A3HPUFCT,20100605,19990201,SHERWOOD                      ,40, 7, 3,    29370, 60,119, 0,10,100, -8, -8, 0,-8,-8,24,400, -8,12.0,-8.0,-8.0, 0,-8,-8, 1,-8,-8, 0,-8,-8, 1,-8,-8,-6,-8, 1,-8,-8,24,-8,-8,-6,-8,-8,-6,-8,-8,47,-8,-8, 0,-8,-8, 4,-8,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0640100,38-JWKO2J739,20100215,20030101,WALDRON                       ,60, 7, 3,     3523, 64,127, 0,13,100,111, -8, 1, 1,-8,20,990,990,19.0,-8.0,-8.0, 0,-8,-8, 1,-8,-8, 0,-8,-8, 1,-8,-8,-6,-8, 1,-8,-8,-7,-8,-8,-6,-8,-8,-6,-8,-8,21,-8,-8, 1,-8,-8, 1,-8,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0660100,1W0H7KRLUN0A,20100906,20021201,FORT SMITH                    ,30, 7, 3,    86096, 66,131, 1,20,100,131,220, 1, 1, 1,20, -7, -7, 7.0,-8.0,-8.0, 0,-8,-8, 1,-8,-8, 1,-8,-8, 1,-8,-8, 9,-8, 1,-8,-8,24,-8,-8,24,-8,-8,-6,-8,-8,35,35,-8, 1, 1,-8, 2, 2,-8,      -8,      -8,-8,-8, -8, -8
