"15029",0,0,0,2,7,2,0,5,0,8,7,6
"15031",0,0,0,1,0,0,0,2,0,4,2,1
"15033",0,0,0,0,0,0,0,0,0,2,1,0
"15035",0,0,0,6,5,5,0,30,0,25,32,3
"15037",1,0,0,1,11,4,0,31,0,29,58,8
"15039",0,0,0,0,2,0,0,2,0,1,0,0
"15041",1,0,0,1,3,3,0,14,0,6,16,3
"15043",0,0,0,0,1,1,0,4,0,3,6,1
"15045",0,0,0,89,15,5,0,51,0,40,105,17
"15047",0,0,0,0,1,0,0,2,0,0,0,0
"15049",0,0,0,0,0,0,0,0,0,0,3,0
"15051",0,0,0,1,10,2,0,9,0,7,3,0
"15053",0,0,0,0,0,2,0,4,0,1,5,3
"15055",0,0,0,10,11,4,0,24,1,15,19,1
"15057",1,0,0,0,18,6,0,19,0,14,28,2
"15059",0,0,0,8,8,4,0,16,0,22,31,0
"15061",0,0,0,3,5,6,0,23,0,24,18,3
"15063",1,0,0,0,0,0,0,1,0,2,2,0
"15065",0,0,0,0,0,0,0,0,0,1,2,0
"15067",0,0,0,1,0,0,0,0,0,4,6,0
"15069",0,0,0,0,0,0,0,0,0,2,2,1
"15071",0,0,0,0,0,0,0,0,0,0,1,0
"15073",0,0,0,0,1,0,0,1,0,2,3,0
"15075",0,0,0,0,0,1,0,0,0,0,0,0
"15077",0,0,0,0,2,1,0,2,0,0,1,0
"15079",0,0,0,1,10,0,0,22,0,23,12,1
"15081",0,0,0,0,0,0,0,1,0,0,0,0
"15083",0,0,0,0,0,0,0,0,0,0,1,0
"15085",0,0,0,0,1,2,0,5,0,8,5,0
"15087",0,0,0,1,0,4,0,6,0,7,5,0
"15091",0,0,0,7,23,13,0,68,2,49,148,14
"15093",0,0,0,0,1,3,0,2,0,4,2,0
"15095",0,0,0,1,1,0,0,4,0,5,11,1
"15097",0,0,0,1,0,0,0,0,0,0,1,0
"15099",0,0,0,5,3,2,0,11,0,11,22,2
"15101",0,0,0,0,0,0,0,0,0,1,0,0
"15103",0,0,0,8,5,6,0,30,0,31,36,6
"15105",0,0,0,0,0,1,0,1,0,1,2,0
"15107",0,0,0,1,3,0,0,4,0,4,7,0
"15109",0,0,0,1,0,0,0,2,0,0,1,0
"15111",0,0,0,1,9,1,0,11,1,18,29,3
"15113",0,0,0,0,8,1,0,16,0,12,24,4
"15115",0,1,0,1,0,0,0,2,0,0,10,2
"15117",0,0,0,0,0,0,0,2,0,1,1,0
"15119",0,0,0,1,0,0,0,1,0,2,2,0
"15121",0,0,0,4,10,1,0,13,0,8,22,2
"15123",0,0,0,0,0,0,0,5,0,3,3,0
"15125",0,0,0,7,8,2,0,18,0,32,40,1
"15127",0,0,0,0,0,0,0,1,0,0,4,0
"15129",0,0,0,0,0,1,0,2,0,1,1,0
"15131",0,0,0,0,1,0,0,5,1,1,8,2
"15133",0,0,0,1,8,0,0,25,0,17,11,2
"15135",0,0,0,0,1,0,0,0,0,1,1,0
"15137",0,0,0,0,1,0,0,6,0,1,3,0
"15139",1,0,0,6,2,1,0,7,0,9,12,1
"15141",0,0,0,0,0,0,0,0,0,0,2,0
"15143",0,0,0,3,2,0,0,2,0,3,4,0
"15145",0,0,0,0,0,1,0,5,0,10,10,1
